,Date,Open,High,Low,Close,Volume,daily_return_normalized
107,11/08/22,10.109,10.56,9.61,10.17,147373297,0.060479666319082304
108,11/07/22,9.268,9.69,8.88,9.59,105846703,0.06674082313681873
109,11/04/22,8.72,9.06,8.42,8.99,173041703,0.13941698352344756
110,11/03/22,7.782,8.29,7.53,7.89,135668703,-0.04247572815533984
111,11/02/22,9.27,9.77,8.2,8.24,174985594,-0.09450549450549439
112,11/01/22,9.41,9.52,8.94,9.1,108638203,0.020179372197309364
113,10/31/22,9.3,9.345,8.75,8.92,118351000,-0.06105263157894736
114,10/28/22,8.56,9.56,8.49,9.5,129291602,0.11502347417840375
115,10/27/22,9.16,9.44,8.48,8.52,129662305,-0.05438401775804669
116,10/26/22,8.74,9.67,8.552,9.01,143571594,-0.02699784017278617
117,10/25/22,8.798,9.47,8.75,9.26,127146898,0.06682027649769595
118,10/24/22,8.64,8.81,8.08,8.68,147205703,0.011655011655011593
119,10/21/22,7.65,8.64,7.55,8.58,178616609,0.11428571428571432
120,10/20/22,7.7,8.42,7.59,7.7,170614594,0.017173051519154603
121,10/19/22,7.27,7.8,7.2,7.57,134272406,0.02297297297297307
122,10/18/22,8.04,8.21,7.04,7.4,185506406,0.009549795361528002
123,10/17/22,7.47,7.67,7.2,7.33,113321508,0.05772005772005784
124,10/14/22,8.26,8.27,6.87,6.93,177216094,-0.13375000000000004
125,10/13/22,6.42,8.36,6.21,8.0,284532719,0.0899182561307903
126,10/12/22,7.49,7.62,7.23,7.34,110516492,-0.03038309114927351
127,10/11/22,7.81,8.02,7.2,7.57,186475203,-0.08574879227053134
128,10/10/22,9.07,9.09,7.86,8.28,163448703,-0.10097719869706856
129,10/07/22,10.18,10.2799,9.0,9.21,134873297,-0.17694369973190338
130,10/06/22,11.291,11.92,11.05,11.19,117138000,-0.020140105078809145
131,10/05/22,10.53,11.66,10.21,11.42,110030203,0.034420289855072506
132,10/04/22,10.578,11.095,10.54,11.04,114533102,0.13814432989690717
133,10/03/22,9.085,10.0,8.88,9.7,126786094,0.09480812641083514
134,09/30/22,8.895,9.61,8.74,8.86,109534305,-0.04628632938643695
135,09/29/22,9.698,9.74,8.8,9.29,128122602,-0.08652900688298926
136,09/28/22,9.57,10.345,9.445,10.17,119412703,0.03669724770642202
137,09/27/22,10.04,10.28,9.39,9.81,115839398,0.027225130890052407
138,09/26/22,9.91,10.36,9.5,9.55,96464844,-0.04785643070787626
139,09/23/22,10.07,10.14,9.45,10.03,120047000,-0.04567078972407235
140,09/22/22,11.17,11.32,10.25,10.51,112096094,-0.07807017543859651
141,09/21/22,11.76,12.92,11.38,11.4,125021297,-0.02564102564102555
142,09/20/22,11.85,12.04,11.425,11.7,70577438,-0.04567699836867867
143,09/19/22,11.615,12.44,11.57,12.26,75532234,0.016583747927031434
144,09/16/22,11.47,12.1,11.18,12.06,87622141,0.012594458438287104
145,09/15/22,12.23,12.67,11.592,11.91,94630625,-0.044141252006420606
146,09/14/22,12.28,12.74,11.94,12.46,65846922,0.030603804797353362
147,09/13/22,13.15,13.49,11.95,12.09,85975602,-0.18200270635994586
148,09/12/22,14.83,15.05,14.3,14.78,67153289,0.00887372013651877
149,09/09/22,14.26,14.85,14.192,14.65,81908922,0.07326007326007322
150,09/08/22,12.64,13.8,12.37,13.65,103258305,0.050808314087759765
151,09/07/22,12.42,13.315,12.23,12.99,79632727,0.04589371980676327
152,09/06/22,12.91,13.03,12.07,12.42,79919133,-0.03421461897356137
153,09/02/22,13.84,14.14,12.625,12.86,100737203,-0.027231467473525006
154,09/01/22,13.03,13.26,11.97,13.22,113345602,-0.05840455840455827
155,08/31/22,14.69,14.6954,13.66,14.04,86870516,-0.02971665514858335
156,08/30/22,15.5,15.57,13.96,14.47,77063102,-0.03853820598006641
157,08/29/22,15.48,16.05,14.95,15.05,61062660,-0.058197747183979964
158,08/26/22,19.25,19.33,15.95,15.98,84676883,-0.17287784679089024
159,08/25/22,17.46,19.3786,17.42,19.32,58659820,0.10970706490522697
160,08/24/22,17.25,17.59,16.77,17.41,42087500,0.00461627236006934
161,08/23/22,17.08,18.06,17.0107,17.33,49723152,0.017018779342723
162,08/22/22,18.1,18.15,16.77,17.04,51389367,-0.11111111111111127
163,08/19/22,20.06,20.38,18.885,19.17,49700781,-0.08233604595500232
164,08/18/22,19.72,21.36,19.5,20.89,50790820,0.06854219948849094
165,08/17/22,20.18,20.2,18.71,19.55,67988766,-0.07521286660359505
166,08/16/22,21.478,21.7399,20.39,21.14,48777207,-0.029384756657483968
167,08/15/22,21.24,21.965,20.8,21.78,48991641,0.008333333333333304
168,08/12/22,20.24,21.72,19.98,21.6,57238441,0.09201213346814963
169,08/11/22,20.468,21.6,19.68,19.78,70069242,-0.006529382219989888
170,08/10/22,19.08,20.02,18.39,19.91,69125328,0.12549462973431313
171,08/09/22,19.2299,19.2299,16.91,17.69,65153609,-0.13875365141187912
172,08/08/22,20.65,21.39,19.57,20.54,59705820,-0.04730983302411873
173,08/05/22,20.96,22.12,20.5724,21.56,60067848,-0.02310829179882201
174,08/04/22,21.47,22.27,21.22,22.07,56294648,0.024129930394431565
175,08/03/22,19.98,21.72,19.87,21.55,57214559,0.0818273092369477
176,08/02/22,19.43,20.8694,19.11,19.92,60816473,-0.004497751124437732
177,08/01/22,19.41,20.605,19.03,20.01,61205078,0.00907715582450841
178,07/29/22,18.5741,19.99,18.3201,19.83,61313520,0.023748064016520187
179,07/28/22,18.855,19.52,17.575,19.37,69548086,0.03416978109983981
180,07/27/22,17.32,19.12,17.1701,18.73,78797562,0.13998782714546576
181,07/26/22,16.926,17.24,16.25,16.43,48959680,-0.05028901734104052
182,07/25/22,17.225,17.3699,16.43,17.3,43336793,-0.019830028328611804
